CustomerKey,CustomerID,CustomerName,Segment,Country,EffectiveDate,ExpiryDate,IsCurrent
298,CUST000217,Global Logistics Ltd,Government,Chile,7/24/2021,12/31/9999,TRUE
299,CUST000218,Global Pharma Co,Mid-Market,Australia,9/9/2019,12/31/9999,TRUE
300,CUST000219,Apex Manufacturing PLC,Education,United States,4/5/2020,9/15/2021,FALSE
301,CUST000219,Apex Manufacturing PLC,Education,United States,9/16/2021,6/11/2022,FALSE
302,CUST000219,Apex Manufacturing PLC,Education,United States,6/12/2022,12/31/9999,TRUE
303,CUST000220,Halcyon Solutions PLC,Government,Italy,5/20/2021,12/31/9999,TRUE
304,CUST000221,Evergreen Motors Corp,SMB,Spain,9/22/2022,12/31/9999,TRUE
305,CUST000222,Prime Industries Group,Education,Chile,3/21/2021,4/17/2023,FALSE
306,CUST000222,Prime Industries Group,Education,United Kingdom,4/18/2023,12/31/9999,TRUE
307,CUST000223,Quantum Industries Inc,Mid-Market,Japan,7/10/2021,4/3/2023,FALSE
308,CUST000223,Quantum Industries Inc,Mid-Market,Japan,4/4/2023,12/31/9999,TRUE
309,CUST000224,Pacific Industries Ltd,Government,United Kingdom,10/20/2018,12/31/9999,TRUE
310,CUST000225,Halcyon Health Ltd,SMB,Italy,6/3/2018,12/31/9999,TRUE
311,CUST000226,Sterling Industries Holdings,Government,Australia,8/16/2021,12/31/9999,TRUE
312,CUST000227,Nova Networks Ltd,Mid-Market,Canada,5/14/2018,12/31/9999,TRUE
313,CUST000228,Prime Networks LLC,Mid-Market,France,10/16/2021,3/17/2024,FALSE
314,CUST000228,Prime Networks LLC,Consumer,France,3/18/2024,11/24/2025,FALSE
315,CUST000228,Prime Networks LLC,Enterprise,France,11/25/2025,12/31/9999,TRUE
316,CUST000229,Horizon Foods PLC,Education,Chile,9/4/2018,12/31/9999,TRUE
317,CUST000230,Joseph Dubois,Consumer,Canada,9/18/2019,4/24/2021,FALSE
318,CUST000230,Joseph Dubois,Consumer,China,4/25/2021,12/31/9999,TRUE
319,CUST000231,Apex Networks Group,Startup,Brazil,5/15/2020,12/31/9999,TRUE
320,CUST000232,Cobalt Consulting Inc,Mid-Market,Chile,11/15/2021,8/13/2022,FALSE
321,CUST000232,Cobalt Consulting Inc,Mid-Market,Germany,8/14/2022,12/31/9999,TRUE
322,CUST000233,Susan Lee,Consumer,Brazil,10/23/2021,12/31/9999,TRUE
323,CUST000234,Evergreen Systems Group,Mid-Market,Japan,12/24/2019,12/31/9999,TRUE
324,CUST000235,Summit Dynamics Holdings,Enterprise,Australia,12/26/2021,12/31/9999,TRUE
325,CUST000236,Halcyon Analytics PLC,Startup,China,6/19/2019,12/31/9999,TRUE
326,CUST000237,Vertex Analytics Corp,Education,France,7/10/2018,11/17/2019,FALSE
327,CUST000237,Vertex Analytics Corp,Education,France,11/18/2019,12/31/9999,TRUE
328,CUST000238,Nova Dynamics Corp,SMB,Spain,1/15/2020,12/31/9999,TRUE
329,CUST000239,Diego Muller,Consumer,United States,4/7/2021,12/31/9999,TRUE
330,CUST000240,Sterling Energy PLC,Startup,Brazil,1/8/2022,12/31/9999,TRUE
331,CUST000241,Pacific Software Ltd,Startup,Canada,11/12/2018,12/31/9999,TRUE
332,CUST000242,Vertex Logistics Group,Enterprise,Japan,2/14/2018,2/10/2019,FALSE
333,CUST000242,Vertex Logistics Group,SMB,Japan,2/11/2019,7/17/2021,FALSE
334,CUST000242,Vertex Logistics Group,SMB,Japan,7/18/2021,12/31/9999,TRUE
335,CUST000243,Nova Energy Co,Startup,Canada,6/12/2020,12/31/9999,TRUE
336,CUST000244,Ingrid Williams,Consumer,Singapore,5/16/2018,3/28/2019,FALSE
337,CUST000244,Ingrid Williams,Education,Chile,3/29/2019,12/31/9999,TRUE
338,CUST000245,Thomas Miller,Consumer,Spain,10/24/2018,12/31/9999,TRUE
339,CUST000246,Cascade Systems Holdings,Government,India,5/17/2020,12/31/9999,TRUE
340,CUST000247,Halcyon Pharma Corp,Startup,Argentina,8/26/2021,12/31/9999,TRUE
341,CUST000248,Halcyon Solutions Group,Mid-Market,Spain,8/21/2018,12/31/9999,TRUE
342,CUST000249,Pioneer Networks PLC,Education,Singapore,9/26/2020,12/31/9999,TRUE
343,CUST000250,Prime Retail Ltd,Government,India,5/10/2018,12/31/9999,TRUE
344,CUST000251,Redwood Foods Inc,Startup,United Kingdom,7/24/2020,12/31/9999,TRUE
345,CUST000252,Halcyon Retail Corp,Startup,Spain,11/16/2020,12/31/9999,TRUE
346,CUST000253,Omar Johnson,Consumer,Germany,9/11/2021,12/31/9999,TRUE
347,CUST000254,Omar Dubois,Consumer,Singapore,9/10/2018,10/6/2020,FALSE
348,CUST000254,Omar Dubois,Consumer,United States,10/7/2020,11/3/2021,FALSE
349,CUST000254,Omar Dubois,SMB,United States,11/4/2021,12/31/9999,TRUE
350,CUST000255,Meridian Systems Corp,Education,Netherlands,7/21/2020,7/17/2022,FALSE
351,CUST000255,Meridian Systems Corp,Education,Netherlands,7/18/2022,12/31/9999,TRUE
352,CUST000256,Jennifer Novak,Consumer,United Kingdom,12/28/2020,5/13/2022,FALSE
353,CUST000256,Jennifer Novak,Consumer,Mexico,5/14/2022,12/31/9999,TRUE
354,CUST000257,Mei Davis,Consumer,Australia,4/17/2020,12/31/9999,TRUE
355,CUST000258,Nova Dynamics Co,SMB,Canada,8/17/2018,3/9/2019,FALSE
356,CUST000258,Nova Dynamics Co,SMB,Canada,3/10/2019,12/31/9999,TRUE
357,CUST000259,Prime Foods Holdings,Mid-Market,Chile,3/25/2020,12/31/9999,TRUE
358,CUST000260,Pioneer Textiles Corp,Education,Spain,7/23/2021,7/6/2023,FALSE
359,CUST000260,Pioneer Textiles Corp,SMB,Spain,7/7/2023,12/31/9999,TRUE
360,CUST000261,Halcyon Systems Co,Government,Brazil,9/25/2018,1/25/2021,FALSE
361,CUST000261,Halcyon Systems Co,Government,India,1/26/2021,12/31/9999,TRUE
362,CUST000262,Prime Foods Ltd,Government,Spain,6/25/2022,12/31/9999,TRUE
363,CUST000263,Carlos Brown,Consumer,Netherlands,2/1/2020,12/31/9999,TRUE
364,CUST000264,Redwood Textiles LLC,Startup,Spain,6/9/2022,12/31/9999,TRUE
365,CUST000265,Atlas Health Ltd,Mid-Market,France,6/18/2022,12/31/9999,TRUE
366,CUST000266,Mary Jones,Consumer,United States,2/13/2018,12/31/9999,TRUE
367,CUST000267,Summit Financial PLC,Enterprise,France,11/27/2022,4/30/2025,FALSE
368,CUST000267,Summit Financial PLC,Enterprise,France,5/1/2025,12/31/9999,TRUE
369,CUST000268,Quantum Networks LLC,SMB,Brazil,12/15/2018,12/31/9999,TRUE
370,CUST000269,Evergreen Consulting Holdings,Enterprise,Argentina,3/28/2019,12/31/9999,TRUE
371,CUST000270,Pacific Pharma PLC,Startup,France,6/15/2020,12/31/9999,TRUE
372,CUST000271,James Williams,Consumer,Argentina,8/28/2021,12/31/9999,TRUE
373,CUST000272,Atlas Pharma Corp,Mid-Market,Chile,6/18/2018,12/31/9999,TRUE
374,CUST000273,Summit Consulting Holdings,Government,China,10/8/2019,12/31/9999,TRUE
375,CUST000274,Nova Robotics PLC,Startup,Mexico,7/26/2022,12/31/9999,TRUE
376,CUST000275,Aisha Schmidt,Consumer,Japan,3/22/2019,12/31/9999,TRUE
377,CUST000276,Summit Health Holdings,Government,United Kingdom,6/18/2021,12/31/9999,TRUE
378,CUST000277,Evergreen Analytics Group,Enterprise,China,11/27/2018,12/31/9999,TRUE
379,CUST000278,Horizon Foods Holdings,Startup,Canada,10/25/2019,12/31/9999,TRUE
380,CUST000279,Global Industries Corp,Government,Brazil,10/19/2021,12/31/9999,TRUE
381,CUST000280,Michael Miller,Consumer,Japan,7/23/2020,12/31/9999,TRUE
382,CUST000281,Summit Health Inc,SMB,Chile,5/2/2019,12/31/9999,TRUE
383,CUST000282,Redwood Logistics Inc,SMB,Australia,1/8/2020,12/31/9999,TRUE
384,CUST000283,Yuki Sato,Consumer,China,7/13/2021,12/31/9999,TRUE
385,CUST000284,Sarah Miller,Consumer,France,9/13/2019,12/31/9999,TRUE
386,CUST000285,Meridian Financial Corp,Education,India,3/1/2019,11/8/2019,FALSE
387,CUST000285,Meridian Financial Corp,Education,Argentina,11/9/2019,3/10/2022,FALSE
388,CUST000285,Meridian Financial Corp,Mid-Market,Singapore,3/11/2022,12/31/9999,TRUE
389,CUST000286,Evergreen Software PLC,Education,France,9/27/2021,12/31/9999,TRUE
390,CUST000287,Richard Chen,Consumer,Italy,1/19/2022,12/31/9999,TRUE
391,CUST000288,Diego Costa,Consumer,Italy,7/18/2020,8/26/2022,FALSE
392,CUST000288,Diego Costa,Enterprise,Italy,8/27/2022,12/31/9999,TRUE
393,CUST000289,Meridian Dynamics Holdings,Government,Mexico,5/15/2022,12/31/9999,TRUE
394,CUST000290,Summit Textiles LLC,Startup,Italy,11/21/2018,12/31/9999,TRUE
395,CUST000291,Onyx Consulting Inc,Startup,Japan,8/15/2018,12/31/9999,TRUE
396,CUST000292,Sterling Health Co,Startup,Singapore,5/6/2020,12/31/9999,TRUE
397,CUST000293,Halcyon Consulting Group,Enterprise,Canada,3/19/2022,12/31/9999,TRUE
398,CUST000294,Atlas Software Inc,Enterprise,India,9/3/2019,12/31/9999,TRUE
399,CUST000295,Pacific Manufacturing Corp,Education,Netherlands,1/24/2020,12/31/9999,TRUE
400,CUST000296,Halcyon Analytics Corp,Enterprise,Brazil,5/26/2019,12/31/9999,TRUE
401,CUST000297,Northern Robotics Corp,Government,Chile,2/5/2020,4/3/2022,FALSE
402,CUST000297,Northern Robotics Corp,Government,Argentina,4/4/2022,12/31/9999,TRUE
403,CUST000298,Cobalt Media Ltd,Education,Brazil,4/19/2019,10/2/2020,FALSE
404,CUST000298,Cobalt Media Ltd,SMB,Brazil,10/3/2020,12/31/9999,TRUE
405,CUST000299,Apex Analytics Holdings,Enterprise,China,12/25/2021,12/31/9999,TRUE
406,CUST000300,Northern Media PLC,Startup,Argentina,7/1/2022,12/31/9999,TRUE
407,CUST000301,Evergreen Media Co,SMB,Chile,2/18/2018,12/31/9999,TRUE
408,CUST000302,Meridian Financial Group,Government,Japan,5/21/2018,12/31/9999,TRUE
409,CUST000303,Horizon Energy Ltd,Startup,Spain,6/18/2019,12/31/9999,TRUE
410,CUST000304,Global Systems Inc,Enterprise,Singapore,11/15/2018,12/31/9999,TRUE
411,CUST000305,Northern Consulting Group,SMB,Spain,2/2/2022,12/31/9999,TRUE
412,CUST000306,Prime Software LLC,Startup,United Kingdom,3/13/2022,12/31/9999,TRUE
413,CUST000307,Onyx Analytics LLC,Government,France,11/3/2021,12/31/9999,TRUE
414,CUST000308,Evergreen Manufacturing PLC,Government,Japan,5/25/2018,12/31/9999,TRUE
415,CUST000309,Horizon Media Co,Enterprise,Canada,3/15/2020,12/31/9999,TRUE
416,CUST000310,Sterling Networks PLC,Enterprise,France,3/18/2018,12/31/9999,TRUE
417,CUST000311,Cobalt Networks LLC,Education,Brazil,1/3/2018,9/11/2018,FALSE
418,CUST000311,Cobalt Networks LLC,SMB,Brazil,9/12/2018,12/31/9999,TRUE
419,CUST000312,Sterling Industries Inc,Enterprise,Canada,3/23/2020,12/31/9999,TRUE
420,CUST000313,Horizon Health Inc,SMB,Chile,8/14/2021,3/29/2023,FALSE
421,CUST000313,Horizon Health Inc,SMB,Chile,3/30/2023,12/31/9999,TRUE
422,CUST000314,Summit Motors Ltd,Education,United States,2/19/2021,12/31/9999,TRUE
423,CUST000315,Meridian Foods Group,Startup,China,6/18/2018,12/31/9999,TRUE
424,CUST000316,Quantum Systems Holdings,Education,India,9/2/2019,12/31/9999,TRUE
425,CUST000317,Carlos Miller,Consumer,India,11/23/2018,12/31/9999,TRUE
426,CUST000318,Sterling Systems Holdings,SMB,Spain,1/24/2019,12/31/9999,TRUE
427,CUST000319,Northern Robotics PLC,Startup,Mexico,8/18/2020,5/19/2022,FALSE
428,CUST000319,Northern Robotics PLC,Startup,Japan,5/20/2022,12/31/9999,TRUE
429,CUST000320,Quantum Logistics PLC,Enterprise,United Kingdom,8/22/2022,12/31/9999,TRUE
430,CUST000321,Redwood Industries Ltd,Education,Mexico,8/21/2019,12/31/9999,TRUE
431,CUST000322,Sterling Software Inc,Enterprise,Italy,1/6/2019,4/11/2021,FALSE
432,CUST000322,Sterling Software Inc,SMB,Italy,4/12/2021,12/31/9999,TRUE
433,CUST000323,Evergreen Software Corp,Enterprise,Mexico,2/16/2018,4/14/2020,FALSE
434,CUST000323,Evergreen Software Corp,Enterprise,Spain,4/15/2020,12/31/9999,TRUE
435,CUST000324,William Schmidt,Consumer,China,9/5/2022,12/31/9999,TRUE
436,CUST000325,Prime Logistics Corp,SMB,Japan,3/25/2020,12/31/9999,TRUE
437,CUST000326,Jennifer Andersen,Consumer,Australia,4/19/2021,12/31/9999,TRUE
438,CUST000327,Vertex Dynamics PLC,Enterprise,France,2/1/2021,12/31/9999,TRUE
439,CUST000328,Nova Systems Group,Enterprise,Singapore,12/5/2021,12/31/9999,TRUE
440,CUST000329,Vertex Manufacturing Holdings,Mid-Market,Singapore,10/23/2019,12/31/9999,TRUE
441,CUST000330,Halcyon Analytics Holdings,Enterprise,Mexico,6/14/2020,12/31/9999,TRUE
442,CUST000331,Redwood Solutions Ltd,Enterprise,United Kingdom,10/12/2018,10/12/2020,FALSE
443,CUST000331,Redwood Solutions Ltd,Consumer,United Kingdom,10/13/2020,2/14/2023,FALSE
444,CUST000331,Redwood Solutions Ltd,Enterprise,Germany,2/15/2023,12/31/9999,TRUE
445,CUST000332,Sterling Robotics Corp,Government,France,1/21/2018,12/31/9999,TRUE
446,CUST000333,Atlas Networks PLC,SMB,Netherlands,1/4/2021,12/31/9999,TRUE
447,CUST000334,Apex Motors Corp,Government,France,9/4/2021,5/13/2022,FALSE
448,CUST000334,Apex Motors Corp,Government,France,5/14/2022,12/31/9999,TRUE
449,CUST000335,Onyx Foods PLC,Startup,Spain,4/25/2020,2/10/2021,FALSE
450,CUST000335,Onyx Foods PLC,Enterprise,Singapore,2/11/2021,12/31/9999,TRUE
451,CUST000336,Prime Media Ltd,Education,Mexico,1/14/2021,12/31/9999,TRUE
452,CUST000337,Prime Software Holdings,Mid-Market,France,8/24/2019,12/31/9999,TRUE
453,CUST000338,Meridian Manufacturing Ltd,Mid-Market,Japan,1/9/2022,12/31/9999,TRUE
454,CUST000339,Pioneer Energy Holdings,Mid-Market,Singapore,4/10/2020,12/31/9999,TRUE
455,CUST000340,Nova Software Corp,Startup,Italy,8/28/2022,12/31/9999,TRUE
456,CUST000341,Onyx Robotics Holdings,Mid-Market,Netherlands,12/28/2021,12/31/9999,TRUE
457,CUST000342,Northern Foods PLC,Mid-Market,Italy,3/19/2022,9/19/2022,FALSE
458,CUST000342,Northern Foods PLC,Enterprise,Argentina,9/20/2022,12/31/9999,TRUE
459,CUST000343,Cascade Logistics PLC,Government,Chile,8/16/2018,12/31/9999,TRUE
460,CUST000344,Summit Motors Inc,Mid-Market,Singapore,6/10/2019,8/6/2020,FALSE
461,CUST000344,Summit Motors Inc,Mid-Market,Argentina,8/7/2020,12/19/2022,FALSE
462,CUST000344,Summit Motors Inc,Government,Argentina,12/20/2022,12/31/9999,TRUE
463,CUST000345,Onyx Retail Holdings,Startup,Brazil,3/26/2021,10/5/2022,FALSE
464,CUST000345,Onyx Retail Holdings,Startup,Brazil,10/6/2022,12/31/9999,TRUE
465,CUST000346,Summit Media Co,Enterprise,Chile,5/23/2021,12/31/9999,TRUE
466,CUST000347,Redwood Health Ltd,Startup,Mexico,12/2/2020,12/31/9999,TRUE
467,CUST000348,Meridian Logistics LLC,Startup,China,1/12/2022,12/31/9999,TRUE
468,CUST000349,Nova Motors LLC,SMB,Spain,4/18/2020,12/31/9999,TRUE
469,CUST000350,Sterling Health Ltd,Enterprise,Italy,9/22/2020,12/31/9999,TRUE
470,CUST000351,David Johnson,Consumer,Mexico,8/17/2021,12/31/9999,TRUE
471,CUST000352,Pioneer Robotics Group,Startup,Brazil,4/15/2018,12/31/9999,TRUE
472,CUST000353,Summit Media Corp,Enterprise,India,2/6/2018,5/13/2019,FALSE
473,CUST000353,Summit Media Corp,Mid-Market,India,5/14/2019,6/5/2020,FALSE
474,CUST000353,Summit Media Corp,Government,Singapore,6/6/2020,12/31/9999,TRUE
475,CUST000354,Redwood Industries Holdings,Government,Australia,5/7/2018,12/31/9999,TRUE
476,CUST000355,Global Solutions Co,Enterprise,Singapore,8/19/2020,12/31/9999,TRUE
477,CUST000356,Cascade Motors Holdings,Government,Brazil,5/6/2019,12/31/9999,TRUE
478,CUST000357,Pacific Solutions Holdings,Education,Australia,3/12/2018,6/25/2019,FALSE
479,CUST000357,Pacific Solutions Holdings,Mid-Market,Australia,6/26/2019,6/3/2020,FALSE
480,CUST000357,Pacific Solutions Holdings,Mid-Market,France,6/4/2020,12/31/9999,TRUE
481,CUST000358,Vertex Analytics Ltd,Education,United Kingdom,10/5/2020,12/31/9999,TRUE
482,CUST000359,David Chen,Consumer,France,11/11/2018,12/31/9999,TRUE
483,CUST000360,Vertex Pharma Holdings,SMB,France,1/13/2018,12/31/9999,TRUE
484,CUST000361,Sofia Jones,Consumer,Brazil,1/24/2019,1/31/2021,FALSE
485,CUST000361,Sofia Jones,Consumer,India,2/1/2021,11/27/2022,FALSE
486,CUST000361,Sofia Jones,Consumer,India,11/28/2022,12/31/9999,TRUE
487,CUST000362,Onyx Industries Holdings,Education,Japan,1/5/2021,12/31/9999,TRUE
488,CUST000363,Redwood Dynamics Group,Government,United States,8/12/2019,12/31/9999,TRUE
489,CUST000364,Quantum Logistics Ltd,Enterprise,Chile,4/1/2020,12/31/9999,TRUE
490,CUST000365,Redwood Energy LLC,Enterprise,Chile,6/20/2021,12/31/9999,TRUE
491,CUST000366,Cascade Logistics Co,Startup,China,6/13/2021,12/31/9999,TRUE
492,CUST000367,Global Consulting Co,SMB,Australia,9/3/2021,12/31/9999,TRUE
493,CUST000368,Evergreen Financial Holdings,Mid-Market,India,12/14/2021,12/31/9999,TRUE
494,CUST000369,Onyx Software LLC,Mid-Market,Germany,9/11/2021,12/31/9999,TRUE
495,CUST000370,Onyx Media LLC,Enterprise,United States,7/6/2020,12/31/9999,TRUE
496,CUST000371,Evergreen Health Corp,Startup,Spain,5/18/2021,12/31/9999,TRUE
497,CUST000372,Mary Dubois,Consumer,India,8/18/2020,6/2/2022,FALSE
498,CUST000372,Mary Dubois,Education,Netherlands,6/3/2022,12/31/9999,TRUE
499,CUST000373,Sterling Dynamics Group,SMB,Singapore,1/4/2019,12/31/9999,TRUE
500,CUST000374,Pacific Robotics LLC,Education,Australia,7/28/2022,12/31/9999,TRUE
501,CUST000375,Sterling Dynamics Co,SMB,Chile,5/6/2018,6/18/2020,FALSE
502,CUST000375,Sterling Dynamics Co,SMB,Chile,6/19/2020,12/31/9999,TRUE
503,CUST000376,Vertex Pharma Corp,Government,Canada,11/12/2021,12/31/9999,TRUE
504,CUST000377,Atlas Consulting LLC,Enterprise,Chile,2/20/2019,12/31/9999,TRUE
505,CUST000378,Nova Motors Co,Education,Japan,5/22/2020,11/1/2022,FALSE
506,CUST000378,Nova Motors Co,Education,Australia,11/2/2022,12/31/9999,TRUE
507,CUST000379,Vertex Retail Corp,Education,Chile,7/11/2021,12/31/9999,TRUE
508,CUST000380,Pioneer Networks Corp,Mid-Market,Chile,9/20/2019,12/31/9999,TRUE
509,CUST000381,Cascade Motors LLC,Government,Singapore,2/27/2018,12/31/9999,TRUE
510,CUST000382,Global Robotics Co,Mid-Market,India,8/20/2019,12/31/9999,TRUE
511,CUST000383,Quantum Analytics Group,Startup,United States,4/5/2018,9/10/2020,FALSE
512,CUST000383,Quantum Analytics Group,Mid-Market,Spain,9/11/2020,12/31/9999,TRUE
513,CUST000384,Summit Financial LLC,Mid-Market,Mexico,7/2/2021,12/31/9999,TRUE
514,CUST000385,Pioneer Logistics Inc,Mid-Market,Argentina,1/3/2020,12/31/9999,TRUE
515,CUST000386,Global Dynamics LLC,SMB,Spain,3/22/2019,12/31/9999,TRUE
516,CUST000387,Global Systems Corp,SMB,Netherlands,6/6/2020,4/28/2022,FALSE
517,CUST000387,Global Systems Corp,SMB,Netherlands,4/29/2022,3/25/2024,FALSE
518,CUST000387,Global Systems Corp,Enterprise,Netherlands,3/26/2024,12/31/9999,TRUE
519,CUST000388,Global Textiles Ltd,Education,Spain,9/1/2019,6/7/2020,FALSE
520,CUST000388,Global Textiles Ltd,Education,Spain,6/8/2020,4/4/2022,FALSE
521,CUST000388,Global Textiles Ltd,Startup,United Kingdom,4/5/2022,12/31/9999,TRUE
522,CUST000389,Meridian Media PLC,Mid-Market,Spain,2/25/2021,12/31/9999,TRUE
523,CUST000390,Pioneer Energy LLC,SMB,Chile,12/10/2020,12/31/9999,TRUE
524,CUST000391,Apex Systems Co,Startup,Argentina,8/20/2020,12/31/9999,TRUE
525,CUST000392,Atlas Energy Ltd,Government,Singapore,4/28/2021,12/31/9999,TRUE
526,CUST000393,Sterling Pharma Corp,Enterprise,United States,11/4/2021,6/11/2023,FALSE
527,CUST000393,Sterling Pharma Corp,Government,United States,6/12/2023,4/8/2024,FALSE
528,CUST000393,Sterling Pharma Corp,Consumer,United States,4/9/2024,12/31/9999,TRUE
529,CUST000394,Nova Systems Co,Enterprise,Spain,7/4/2022,12/31/9999,TRUE
530,CUST000395,Cobalt Robotics Group,Mid-Market,Netherlands,6/16/2021,10/25/2023,FALSE
531,CUST000395,Cobalt Robotics Group,Mid-Market,Netherlands,10/26/2023,12/31/9999,TRUE
532,CUST000396,Thomas Rodriguez,Consumer,Germany,2/9/2018,12/21/2019,FALSE
533,CUST000396,Thomas Rodriguez,Government,Germany,12/22/2019,12/31/9999,TRUE
534,CUST000397,Pioneer Logistics LLC,Enterprise,Argentina,7/20/2019,12/31/9999,TRUE
535,CUST000398,Quantum Industries Group,Government,United Kingdom,8/26/2022,6/12/2024,FALSE
536,CUST000398,Quantum Industries Group,Government,United Kingdom,6/13/2024,12/31/9999,TRUE
537,CUST000399,Pacific Motors Co,Startup,United States,7/4/2018,1/26/2020,FALSE
538,CUST000399,Pacific Motors Co,Education,Brazil,1/27/2020,8/29/2020,FALSE
539,CUST000399,Pacific Motors Co,Startup,Brazil,8/30/2020,12/31/9999,TRUE
540,CUST000400,Atlas Analytics Holdings,Education,Singapore,8/25/2021,12/31/9999,TRUE
541,CUST000401,Onyx Robotics Holdings,Enterprise,Argentina,9/2/2019,12/31/9999,TRUE
542,CUST000402,David Muller,Consumer,China,5/11/2020,12/31/9999,TRUE
543,CUST000403,Global Health Inc,Enterprise,Germany,12/19/2020,7/13/2021,FALSE
544,CUST000403,Global Health Inc,Enterprise,Germany,7/14/2021,12/31/9999,TRUE
545,CUST000404,Patricia Nguyen,Consumer,Australia,6/2/2021,10/6/2023,FALSE
546,CUST000404,Patricia Nguyen,Mid-Market,Australia,10/7/2023,11/30/2025,FALSE
547,CUST000404,Patricia Nguyen,Government,India,12/1/2025,12/31/9999,TRUE
548,CUST000405,Quantum Analytics Inc,Enterprise,Japan,10/17/2021,12/31/9999,TRUE
549,CUST000406,David Smith,Consumer,Argentina,7/19/2020,12/31/9999,TRUE
550,CUST000407,William Sato,Consumer,United Kingdom,12/22/2018,1/15/2020,FALSE
551,CUST000407,William Sato,Startup,United Kingdom,1/16/2020,12/31/9999,TRUE
552,CUST000408,Quantum Analytics Group,Government,Australia,8/21/2019,5/3/2020,FALSE
553,CUST000408,Quantum Analytics Group,Government,Australia,5/4/2020,8/20/2021,FALSE
554,CUST000408,Quantum Analytics Group,SMB,Australia,8/21/2021,12/31/9999,TRUE
555,CUST000409,Omar Davis,Consumer,Mexico,2/19/2022,7/27/2023,FALSE
556,CUST000409,Omar Davis,Startup,Mexico,7/28/2023,12/31/9999,TRUE
557,CUST000410,Susan Miller,Consumer,Australia,9/26/2020,1/25/2022,FALSE
558,CUST000410,Susan Miller,Startup,Singapore,1/26/2022,12/31/9999,TRUE
559,CUST000411,David Novak,Consumer,Chile,3/1/2022,12/31/9999,TRUE
560,CUST000412,Cascade Analytics Holdings,Government,Spain,5/21/2021,12/31/9999,TRUE
561,CUST000413,Halcyon Financial Inc,Startup,Chile,3/8/2021,12/31/9999,TRUE
562,CUST000414,Atlas Financial PLC,Mid-Market,Japan,11/7/2018,6/30/2020,FALSE
563,CUST000414,Atlas Financial PLC,SMB,Japan,7/1/2020,12/31/9999,TRUE
564,CUST000415,Halcyon Solutions PLC,SMB,Italy,1/8/2019,12/31/9999,TRUE
565,CUST000416,Atlas Energy Holdings,Education,Singapore,4/6/2018,12/31/9999,TRUE
566,CUST000417,Vertex Retail Group,SMB,Netherlands,11/28/2019,12/31/9999,TRUE
567,CUST000418,Sterling Retail Inc,Enterprise,Mexico,2/14/2020,12/31/9999,TRUE
